area,date,waste_type,weight
Moratuwa MC,2015-08-25,Industrial Waste,5500
Moratuwa MC,2015-08-25,MSW,18510
Moratuwa MC,2015-08-25,Slaghter House Waste,640
Moratuwa MC,2015-08-25,Sorted Organic Waste,49970
Moratuwa MC,2015-08-26,Industrial Waste,1540
Moratuwa MC,2015-08-26,MSW,37180
Moratuwa MC,2015-08-26,Sanitary Waste,1050
Moratuwa MC,2015-08-26,Slaghter House Waste,2670
Moratuwa MC,2015-08-26,Sorted Organic Waste,101290
Moratuwa MC,2015-08-27,Bulky Waste,50450
Moratuwa MC,2015-08-27,Indutrial Sludge Waste,18700
Moratuwa MC,2015-08-27,MSW,72200
Moratuwa MC,2015-08-27,Slaghter House Waste,1770
